30-17|4|19|NUEVO LEON|MONTERREY|19NL2017UD109|CARZA S.A.P.I. DE C.V.|FRACCIONAMIENTO HABITACIONAL CUMBRES ELITE PREMIER PRIVADA SANTA HELENA|MIA.-PARTICULAR|23-MAY-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  CONSISTE  EN  LA  REMOCION  DE  VEGETACION  NATIVA  TIPO  MATORRAL  SUBMONTANO  EN  UNA SUPERFICIE  DE 66112.15 M2, EN UN PREDIO CON UNA SUPERFICIE TOTAL DE 116000.97 M2, CON EL FIN DE LLEVAR A CABO LA CONSTRUCCION DE UN FRACCIONAMIENTO HABITACIONAL, EN EL MUNICIPIO DE MONTERREY, NUEVO LEON.|19|039|2017|U|D|
30-17|4|20|OAXACA|SANTA MARIA HUATULCO|20OA2017TD029|RESIDENCIAL TAMARINDOS HUATULCO S DE RL DE CV|CONSTRUCCIóN Y OPERACIóN DEL DESARROLLO INMOBILIARIO RESIDENCIAL TAMARINDOS HUATULCO, BAHíAS DE HUATULCO, OAXACA|MIA.-PARTICULAR|18-MAY-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  MANIFESTACION  DE  IMPACTO  AMBIENTAL  DEL  PROYECTO  "CONSTRUCCION  Y  OPERACIóN  DEL  DESARROLLO  INMOBILIARIO RESIDENCIAL TAMARINDOS HUATULCO, BAHIAS DE HUATULCO, OAXACA" SE PRETENDE EN UNA SUPERFICIE DE 781.43 M2, DONDE SE CONTEMPLAN AREAS ESPECIFICAS DE ESPACIO HABITACIONAL, CON SERVICIOS BASICOS ELECTRIFICACION, ALUMBRADO PUBLICO, AGUA POTABLE Y DRENAJE SANITARIO.|20|067|2017|T|D|
30-17|4|21|OAXACA|SANTA MARIA TONAMECA|20OA2017TD030|VALENTE CASTILLO CARRILES|CONSTRUCCION DE UNA CASA HABITACION Y CABAñAS EN MERMEJITA, MAZUNTE, TONAMECA|MIA.-PARTICULAR|19-MAY-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  MANIFESTACION  DE  IMPACTO  AMBIENTAL  DEL  PROYECTO  "CONSTRUCCION  DE  CASA  HABITACION  Y  CABAñAS  EN  MERMEJITA, MAZUNTE Y TONAMECA" CONSISTE EN CASA HABITACIóN Y CONSTRUCCION DE 8 CABAñAS, ALBERCA Y RESTAURANTE BAR EN UN PREDIO DE 1632.025 METROS CUADRADOS.|20|067|2017|T|D|
30-17|4|22|OAXACA|SANTA MARIA HUATULCO|20OA2017TD031|CONSORCIO INMOBILIARIO ESTATEMAN SOCIEDAD ANONIMA DE CAPITAL VARIABLE|CONSTRUCCION,OPERACION Y MANTENIMIENTO DE VILLAS EN LOTE 1 MANZANA 8 RESIDENCIAL CONEJOS EN BAHIAS DE HUATULCO,OAXACA|MIA.-PARTICULAR|24-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: MANIFESTACION D EIMPACTO AMBIENTAL DEL PROYECTO "CONSTRUCCION, OPERACIóN Y MANTENIMIENTO DE VILLAS EN LOTE 1 MANZANA  8  RESIDENCIAL  CONEJOS"  SE  DESARROLLARA  EN  UN  TERRENO  DE  4769.93  METROS  CUADRADOS  COMPLEMENTANDO LA  CONSTRUCCION  CON  OBRAS  Y EQUIPAMIENTO  (ALBERCA  Y  TERRAZA)  EN  LA  ZONA  FEDERAL  MARITIMO  TERRESTRE  COLINDANTE  DE  1732.38  METROS  CUADRADOS.  CONSISTE  EN  UATRO  CASAS DENOMINADAS CASA H1, CASA H2, CASA DE VISITAS Y BUNGALOW|20|067|2017|T|D|
30-17|4|23|QUERETARO|JALPAN DE SERRA|22QE2017UD036|SANDRA MARIA DE LA LUZ MONTERO TREJO|CONSTRUCCION DEL FRACCIONAMIENTO HABITACIONAL SAN ANTONIO EN EL MUNICIPIO DE JALPAN DE SERRA, QUERETARO|MIA.-PARTICULAR|24-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO PRETENDE EL CAMBIO DE USO DE SUELO EN UNA SUPERFICIE DE 36-89-82.08 HECTAREAS PARA LA CONSTRUCCION DEL FRACCIONAMIENTO SAN ANTONIO, UBICADO EN EL MUNICIPIO DE JALPAN DE SERRA, QRO.|22|009|2017|U|D|
30-17|4|24|QUINTANA ROO|OTHON P. BLANCO|23QR2017TD039|BANCO DEL BAJIO, S.A. |INSTITUCION DE BANCA MULTIPLEKATHYS CASA DE SUEñOS|MIA.-PARTICULAR|19-MAY-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  CONSTRUCCION  Y  OPERACION  DE  UNA  VIVIENDA  UNIFAMILIAR  CONFORMADA  POR  DOS  MODULOS  Y  áREAS  DE  SERVICIOS: VIVIENDA PRINCIPAL Y GARAGE-CUARTO DEL VELADOR CON BODEGA. AMBOS MODULOS SERAN DE DOS NIVELES, LA VIVIENDA ALCANZA UNA ALTURA MAXIMA DE 8.00M, EL GARAGE-CUARTO ALCAN UNA ALTURA DE 7.20 M DE ALTURA. SUPERFICIE DE APROVECHAMIENTO DE 681.74 M. SUPERFICIE TOTAL DE 1,537.026 M2|23|004|2017|T|D|
30-17|4|25|QUINTANA ROO|PUERTO MORELOS|23QR2017TD040|XEY INMOBILIARIA SA DE CV|HOTEL MARGARITAVILLE RIVIERA MAYA|MIA.-PARTICULAR|22-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: CONSTRUCCION Y OPERACION DE UN HOTEL DE 357 HABITACIONES DISTRIBUIDOS EN DIFERENTES COMPLEJOS DE 5 NIVELES DE ALTURA CON UNA SUPERFICIE DE CONTRUCCION EN INTERIORES DE 44,843.30 M2 Y UNA SUPERFICIE DE OBRAS EXTERIORES DE 9,433.00 M2, EN UN PREDIO DE 63,314.63 M2|23|011|2017|T|D|
30-17|4|26|SAN LUIS POTOSI|SOLEDAD DE GRACIANO SANCHEZ|24SL2017FD027|GRUPO 1-A S.A. DE C.V.|HéRCULES, EN EL MUNICIPIO DE SOLEDAD DE GRACIANO SANCHEZ, SAN LUIS POTOSí.|MIA.-PARTICULAR|19-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO CONSISTE EN EL CAMBIO DE USO DE SUELO PARA LA INSTALACIóN DE UNA PLANTA DE CEMENTO, EN UNA áREA DE 260,935 METROS CUADRADOS, LO QUE REPRESENTA EL 100% DE LA TOTALIDAD DEL PROYECTO, SE UBICA EN EL MUNICIPIO DE SOLEDAD DE GRACIANO SáNCHEZ, S.L.P.|24|035|2017|F|D|
30-17|4|27|SAN LUIS POTOSI|TAMPACAN|24SL2017MD026|TELNEXTZITZIN, SOCIEDAD COOPERATIVA RESPONSABILIDAD LIMITADA|APROVECHAMIENTO DE MATERIALES PETREOS ENSENADA, TAMPACAN, SAN LUIS POTOSI.|MIA.-PARTICULAR|17-MAY-17|ELEMENTOS QUE INTEGRAN EL  PROYECTO: EL PROYECTO CONSISTE EN  EL APROVECHAMIENTO DE MATERIAL PéTREO ?ENSENADA?  EN UNA SUPERFICIE DE 13.022406 HA, UBICADO EN LA MARGUEN IZQUIERDA DEL RíO MOCTEZUMA, EN EL MUNICIPIO DE TAMPACáN, S.L.P.|24|038|2017|M|D|
30-17|4|28|SINALOA|ANGOSTURA|25SI2017PD082|GRUPO ACUICOLA LOS BIOLOGOS CUADRAS S P R DE R L|OPERACION Y MANTENIMIENTO DE UNA GRANAJA ACUICOLA PROMOVIDA POR GRUPO ACUICOLA LOS BIOLOGOS CUADRAS, S P R DE R L|MIA.-PARTICULAR|03-MAY-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  ESTE  PROYECTO  CONSISTE  EN  LA  REGULARIZACIóN  PARA  OPERACIóN  Y  MANTENIMIENTO  DE  UNA  GRANJA  PRODUCTORA  DE CAMARóN BLANCO, A PARTIR DE ENGORDA EN CAUTIVERIO. LA GRANJA CUENTA CON 4 ESTANQUES RúSTICOS PARA LA ENGORDA DE CAMARóN Y DOSINVERNADEROS, ASí COMO DEMáS OBRAS QUE HACEN POSIBLE SU FUNCIONAMIENTO, TALES COMO CANAL DE LLAMADA, RESERVORIO Y CáRCAMO DE BOMBEO, SIN DEJAR DE MENCIONAR COMO UNA OBRA DE PRINCIPAL Y DE IMPORTANCIA EL DREN DE DESCARGA.|25|002|2017|P|D|
30-17|4|29|SINALOA|AHOME|25SI2017PD085|CRUSTATEC, S.P.R. DE R.I.|INFRAESTRUCTURA, EQUIPAMIENTO Y REHABILITACION PARA GRANJA DE CAMARON|MIA.-PARTICULAR|11-MAY-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  PROYECTO  PROPONE  CONSTRUIR  Y  OPERAR  UNA  GRANJA  DE  CAMARóN  (LITOPENAEUS  VANNAMEI)  BAJO  CONDICIONESCONTROLADAS EN TERRENOS DE MARISMA NO SUSCEPTIBLES DE DESARROLLAR LA AGRICULTURA, PARA MEJORAR LAS CONDICIONES ECONóMICAS Y ELEVAR LA CALIDAD DE VIDA DE ESTAS ZONAS RURALES MARGINADAS.|25|001|2017|P|D|
30-17|4|30|SONORA|SAHUARIPA|26SO2017MD067|SAN MARCO RESOURCES MEXICO, S.A DEC.V.|IP PROYECTO TARGET #1068, MUNICIPIO DE SAHUARIPA, SON|INFORME PREVENTIVO|19-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO CONSISTE EN LA EXPLORACION MINERA DIRECTA A TRAVES DE 75 BARRENOS DE EXPLORACION CON 75 PLANILLAS DE 10M X 10M OCUPANDO UNA SUPERFICIE DE 0.75 HAS CON 57 TRAMOS DE BRECHAS QUE REPRESENTA 15094 M DE 3 METROS DE ANCHO QUE OCUPA UNA SUPERFICIE DE 4.53 HAS, SIENDO UNA SUPERFICIE DE INTERES DE 5.28 HAS DE UN TOTAL DE 94.25 HAS.|26|052|2017|M|D|
30-17|4|31|SONORA|SAHUARIPA|26SO2017MD069|MINAS DE ORO NACIONAL, S.A. DE C.V.|BARRENACION PARA CONDENACION DE AREA EN EL PROYECTO LA YAQUI GRANDE.|INFORME PREVENTIVO|22-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO CONSISTE EN LA EXPLORACION MINERA DIRECTA A TRAVES DE 96 BARRENOS CON SU PLANILLAS DE 15MX15M QUE OCUPA UNA SUPERFICIE DE 2.160HAS, ASI COMO 8100 M DE CAMINOS DE ACCESOS DE 3.5 M DE ANCHO QUE OCUPA 2.160 HAS, SIENDO UNA SUPERFICIE A OCUPAR DE 4.995 HAS DE UN TOTAL DE 8,072 HAS.|26|052|2017|M|D|
30-17|4|32|SONORA|PUERTO PEñASCO|26SO2017TD066|ELMER GARCIA ACOSTA|PROYECTO DESARROLLO TURISTICO LA PINTA, MUNICIPIO DE PUERTO PEñASCO, SON|MIA.-PARTICULAR|18-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO CONSISTE EN UN DESARROLLO TURISTICO EN PUERTO PEã‘ASCO EL CUAL SE CONTEMPLA DE  CONDOMINIOS, AREAS DE GOLF, AREAS COMERCIALES, Y CAMINOS DE LAS CUALES INCLUYE DEL DESARROLLO DE LA PARCELA 2 A LA 7, SOLO LA PARCELA 1 NO SE CONTEMPLA PARA ESTE PROYECTO, EXISTIENDO MATORRAL XEROFILO.|26|048|2017|T|D|
30-17|4|33|SONORA|LA COLORADA|26SO2017VD068|COMPAñIA MINERA PITALLA SA DE CV|CONSTRUCCION DE CAMINO VECINAL LA COLORADA|MIA.-PARTICULAR|19-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO CONSISTE EN LA CONSTRUCCION DE UN CAMINO VECINAL DE 3474.1511 M DE LARGO Y 15M DE ANCHO ASI COMO UN  PASILLO  DE  1365.2863  M  Y  DE  5  M  DE  ANCHO  SIENDO  UNA  SUPERFICIE  TOTAL  DE  5.918039  HAS,  EXISTIENDO  VEGETACION  TIPO  MATORRAL  SUBTROPICAL,  ESTE  SERA UBICADO A 600 MT AL OESTE DE LA POBLACION LA COLORADA, EN EL KM 45 DE LA CARRTERA FEDERAL NO. 16 HERMOSILLO-LA COLORADA.|26|021|2017|V|D|
30-17|4|34|TABASCO|TEAPA|27TA2017FD034|PROFR. ARCADIO ZENTELLA SANCHEZ|APROVECHAMIENTO DE RECURSOS FORESTALES NO MADERABLE DE SEMILLAS DE BOJON CORDIA ALLIODORA EN EL EJIDO PROF. ARCADIO ZENTELLA SANCHEZ, MUNICIPIO DE TEAPA, TABASCO|MIA.-PARTICULAR|17-MAY-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  CONSISTE  EN  EL  APROVECHAMIENTO  DE  RECURSOS  FORESTALES  NO  MADERABLES  DE  LA  ESPECIE  CORDIA  ALLIODORA  EN SELVA ALTA Y MEDIANA PERENNIFOLIA EN 50 HECTAREAS DE TERRENOS DE USO COMUN EN EL EJIDO PROFESOR ARCADIO ZENTELLA SANCHEZ|27|016|2017|F|D|
30-17|4|35|TABASCO|CARDENAS|27TA2017PD033|AGROINDUSTRIAS DEL KAY CHE S P R DE R L DE C V|GRANJA DE ENGORDA DE MOJARRA TILAPIA AGROINDUSTRIAS DEL KAY CHE SPR DE RL DE CV|MIA.-PARTICULAR|11-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: CONSISTE EN LA CONSTRUCCION DE 19 ESTANQUES CIRCULARES DE CONCRETO, PARA LA ENGORDA DE TILAPIA (OREOCHROMIS NILOTICUS)LOS  ESTANQUES  ESTARAN  ALIMENTADOS  MEDIANTE  EL  SUMINISTRO  DE  UN  POZO  PROFUNDO  DE  30M  DE  PROFUNDIDAD,  LAS  AGUAS  RESIDUALES  SERAN DISPUESTAS EN UN CANAL DE SEDIMENTACION|27|002|2017|P|D|
30-17|4|36|VERACRUZ|PAPANTLA|30VE2017HD097|CONSTRUCTORA MAEMAR S. A. DE C. V.|EXTRACCIóN DE PIEDRA DE RIó EN EL CAUSE DEL RIó CAZONES, EN UNA SUPERFICIE DE 32, 915.032 M2|MIA.-PARTICULAR|15-MAY-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EXTRACCION  DE  PIEDRA  DE  RIO  EN  EL  CAUCE  DEL  RIO  CAZONES,EN  UNA  SUPERFICIE  DE  32,915.032  M2.Y  SE  EXTRAERA  UN VOLUMEN DE MATERIAL DE 44,187.70 M3 EN LOS 5 Añ‘OS. LAS EXTRACCIONES DE MATERIAL SE LLEVARAN A CABO POR ETAPAS, LAS ETAPAS SERAN 1 POR CADA Añ‘O DE EXTRACCION, ESTO QUIERE DECIR QUE SERAN 5 ETAPAS DE EXTRACCION, ES IMPORTANTE MENCIONAR EL HECHO DE QUE HABRA MESES EN LOS QUE NO SE REALIZARAN OPERACIONES Y EN LOS CUALES SE SUSPENDERA LA EXTRACCION (DE JULIO A OCTUBRE), DEBIDO AL ESTADO DEL TIEMPO (TEMPORADA DE LLUVIA).|30|124|2017|H|D|
30-17|4|37|VERACRUZ|COATZACOALCOS|30VE2017ID088|INNOPHOS FOSFATADOS DE MéXICO, S. DE R.L. DE C.V.|DRAGADO DE LODOS DEL PARáMETRO DEL MUELLE LOCALIZADO EN LA LAGUNA DE PAJARITOS EN EL PERIODO COMPRENDIDO DE ABRIL 2017 A ABRIL DE 2021, LOCALIZADO EN INNOPHOS FOSFATADOS DE MEXICO S. DE R.L. DE C.V.|INFORME PREVENTIVO|09-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: DRAGADO DE LODOS DEL PARAMENTO DEL MUELLE LOCALIZADO EN LA LAGUNA DE PAJARITOS EN EL PERIODO COMPRENDIDO DE ABRIL DE 2017 A ABRIL DE 2021, LOCALIZADO EN INNOPHOS FOSFATADOS DE MEXICO, S. DE R.L. DE C.V. LA OBRA A REALIZAR ES EL DESAZOLVE DE MANTENIMIENTO DEL PARAMENTO DEL MUELLE, QUE UNICAMENTE IMPLICA ACTIVIDADES DE DRAGADO FRENTE AL MUELLE DE LA EMPRESA,  EN UNA SUPERFICIE DE 50 METROS DE ANCHO POR 500  METROS  DE  LARGO,  DENTRO  DE  LA  LAGUNA  DE  PAJARITOS.  ESTA  ACTIVIDAD  SE  REALIZA  ANUALMENTE  O  CONFORME  LAS  NECESIDADES  DE  REMOCION  DE  LOS SEDIMENTOS  QUE  SE  DEPOSITAN  EN  EL  SITIO.  EN  CADA  OCASION  SE  REQUIERE  LA  OPERACION  DE  LA  DRAGA  POR  UN  TIEMPO  QUE  VARIA  DE  72  A288  HORAS,  SEGUN  LA FACILIDAD DE REMOCION DEL MATERIAL.|30|039|2017|I|D|
30-17|4|38|VERACRUZ|VERACRUZ|30VE2017TD098|MANUEL LEONARDO VELEZ LEDESMA|AMPLIACION DE PALAPA MANOLO|MIA.-PARTICULAR|15-MAY-17|ELEMENTOS  QUE  INTEGRAN  EL  PROYECTO:  EL  PROYECTO  CONSISTE  EN  LA  AMPLIACION  DE  UNA  PALAPA  RESTAURANTE  EXISTENTE  DE  112.35  M2  EN  UNA  SUPERFICIE  DE 191.61 M2 DE ZONA FEDERAL CONCESIONADA QUE DE ACUERDO A LA DELIMITACION REALIZADA EN MARZO DEL 2016 CORRESPONDEN 113.653 M2 ATERRENOS GANADOS AL MAR  Y  77.957  M2  A  ZONA  FEDERAL  MARITIMO  TERRESTRE.  LA  AMPLIACION  CONSISTIRA  EN  LA  CONSTRUCCION  DE  79.26  M2  EN  PLANTA  BAJA  Y  191.61  M2  EN  PLANTA  ALTA PARA  UN  TOTAL  DE  383.33  M2  CUYO  OBJETIVO  ES  SATISFACER  LAS  DEMANDAS  CRECIENTES  EN  LA  ZONA  PARA  BRINDAR  LOS  SERVICIOS  DE  ALIMENTACION  PARA  LOS VISITANTES A LA ZONA DE VILLA DEL MAR, MISMO QUE SE REALIZARA MEDIANTE LA AMPLIACION DE UNA ESTRUCTURA DE CONCRETO, SOBRE LOS CUALES SE CONSTRUIRAN LAS INSTALACIONES.|30|193|2017|T|D|
30-17|4|39|ZACATECAS|MELCHOR OCAMPO|32ZA2017MD018|MINERA MEXICO PACIFIC, S.A. DE C.V.|EXPLORACION MINERA CERRO DE ORO|INFORME PREVENTIVO|24-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: LA ZONA DE EXPLORACION SE UBICA A 249 KM AL NE EN LINEA RECTA DE LA CIUDAD DE ZACATECAS DENTRO DEL MUNICIPIO DE MELCHOR  OCAMPO  EN  EL  ESTADO  DE  ZACATECAS,  LAS  OBRAS  DE  EXPLORACION  DEL  PROYECTO  CERRO  DE  ORO  CONSISTIRAN  DE  LA  PERFORACION  DE  62  BARRENOS  A CIRCULACION INVERSA SE UTILIZAR CAMINOS, VEREDAS Y CLAROS YA EXISTENTES PARA EL ACCESO A LOS SITIOS DE BARRENACION.|32|027|2017|M|D|
30-17|5|1|CAMPECHE|ESCARCEGA|04/L7-0065/05/17|EJIDO DON SAMUEL|TRAMITE UNIFICADO DE APROVECHAMIENTO FORESTAL DEL EJIDO DON SAMUEL|TRáMITE UNIFICADO DE APROVECHAMIENTO FORESTAL|19-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: SE PRETENDE REALIZAR EL APROVECHAMIENTO FORESTAL MADERABLE EN EL EJIDO DON SAMUEL, EL CUAL SE LOCALIZA EN EL MUNICIPIO  DE  ESCáRCEGA,  ESTADO  DE  CAMPECHE.  EL  APROVECHAMIENTO  A  REALIZAR  SERá  EN  UNA  SUPERFICIE  DE  4874  HECTáREAS,  DIVIDO  EN  DOS  BLOQUES,  EL PRIMERO  UBICADO  AL  SUR  DEL  PREDIO  CON  UNA  SUPERFICIE  DE  2704  HAS,  EL  SEGUNDO  UBICADO  AL  NORTE  DEL  PREDIO  CON  UNA  SUPERFICIE  DE  2170  HAS.  DICHO APROVECHAMIENTO SERá A 20 AñOS (2015-2034), PARA EL ARBOLADO VIVO.|04|009|2017|L|7|
30-17|5|2|JALISCO|ZAPOPAN|14/MA-0774/05/17|FRACCIONADORA VISTAS DEL VALLE SA DE CV|LOS ROBLES ESTO SI ES VIDA COTO 3B|DTU.-MODALIDAD A|22-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO CONSISTE EN LA URBANIZACIóN QUE SE COMPONDRá DE 19 LOTES EN UNA SUPERFICIE DE 21.91 HECTáREAS. LA VEGETACIóN QUE SE PRESENTA EN EL PREDIO CORRESPONDE A BOSQUE DE ENCINO Y PINO. ESTá PROYECTADA A SOLICITARSE POR UN PERIODO DE 8 AñOS, TéRMINO EN EL CUAL SE REALIZARá EL DESMONTE Y DESPALME EN CADA UNO DE LOS LOTES DEL PREDIO A MEDIDA QUE LA DEMANDA DE HABITACIONAL LO REQUIERA.|14|120|2017|M|A|
30-17|5|3|TAMAULIPAS|CASAS|28/L7-0314/05/17|FERNANDO CRESPO CRUZ|DOCUMENTO TéCNICO UNIFICADO DE APROVECHAMIENTO FORESTAL MADERABLE DE NIVEL AVANZADO|TRáMITE UNIFICADO DE APROVECHAMIENTO FORESTAL|18-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: CONSISTE EN EL APROVECHAMIENTO DE DIFERENTES PRODUCTOS DE ACUERDO CON LOS DIáMETROS PARA LA ELABORACIóN DE  LOS  PRODUCTOS  COMO  POSTES  PARA  CERCAS,  CORRALEROS,  MADERA  EN  ROLLO  Y  CARBóN  VEGETAL  EN  UNA  SUPERFICIE  DE  313-92-00  HECTáREAS  EN  EL  RANCHO NUEVO MUNICIPIO DE CASAS, TAMAULIPAS.|28|008|2017|L|7|
30-17|5|4|ZACATECAS|ZACATECAS|32/MA-0081/05/17|ELE CASAS S.A. DE C.V.|FRACCIONAMIENTO "VENECIA"|DTU.-MODALIDAD A|24-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL OBJETIVO DEL PROYECTO ES REALIZAR EL CAMBIO DE USO DE SUELO DE FORESTAL QUE ES SU USO ACTUAL, AL NUEVO USO URBANO DE 25.0000 HECTAREAS, PARA OBTENER LOS PERMISOS PARA LOTIFICAR Y URBANIZAR EL PREDIO, EL PROYECTO SE LOCALIZA A 2.59 KM AL SUR DEL CENTRO DE LA CIUDAD DE ZACATECAS.|32|056|2017|M|A|
29-17|1|1|GUANAJUATO|SAN FELIPE|11GU2017UD065|MUNICIPIO DE SAN FELIPE|CONSTRUCCION DE RED DE ALCANTARILLADO Y TRATAMIENTO PRIMARIO EN LA LOCALIDAD DE ESTANCIA DE SAN FRANCISCO, SAN FELIPE, GTO.|MIA.-PARTICULAR|09-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO CONSISTE EN LA CONSTRUCCION DE UNA RED DE DRENAJE SANITARIO DE UNA LONGITUD TOTAL DE 5,717.00 M DE TUBERIA  DE  PVC  SANITARIO  DE  200  Y  250  MM  DE  DIAMETRO,  DONDE  4624.67  M  CORRESPONDEN  A  TUBERIA  DE  200  MM  Y  1092.33  M  DE  TUBERIA  DE  250  MM  DE  DIAMETRO, ADEMAS SE COMPRENDE LA CONSTRUCCION DE UNA PLANTA DE TRATAMIENTO AGUAS RESIDUALES (PTAR). LA LONGITUD TOTAL DE TUBERIA QUE IRA DENTRO DE LA ZONA FEDERAL IDENTIFICADA DEL PROYECTO ES DE 1,048.45 M DE TUBERIA DE PVC SANITARIO DE 200 MM DE DIAMETRO, OCUPANDO UNA SUPERFICIE DE 806.23 M2. EL PROYECTO COMPRENDE LA CONSTRUCCION DE 96 POZOS DE VISITA DE 1.00 A 3.00 METROS DE ALTURA. SE TIENEN PROYECTADOS 2 CRUCES SOBRE UN ARROYO. EL AGUA RESIDUAL CAPTADA POR LA RED DE DRENAJEDEL PROYECTO EN MENCION SERA CONDUCIDA A UNA PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES TIPO CEA. EL EFLUENTE SERA DIRIGIDO A LOS CAMPOS AGRICOLAS CERCANOS A LA PLANTA.|11|030|2017|U|D|
29-17|1|2|GUANAJUATO|IRAPUATO|11GU2017UD067|MUNICIPIO DE IRAPUATO|PROYECTO EJECUTIVO PUENTE VEHICULAR SOBRE EL RIO GUANAJUATO EN EL CAMINO A SAN CAYETANO DE LUNA|MIA.-PARTICULAR|11-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO CONSISTE EN LA AMPLIACION DE UN PUENTE EXISTENTE, EL CUAL PASARA DE DOS CARRILES A 4 CON UN ANCHO DE  9.26-9.30  M  Y  UNA  LONGITUD  DE  29.6-32.1  M,  INCLUYE  UNA  BANQUETA  DE  2.00  M  DE  ANCHO.  SE  CONSIDERA  UNA  VELOCIDAD  DE  PROYECTO  DE  40  KM/HR,  CON ALINEAMIENTO VERTICAL SOBRE LA AVENIDA CON PENDIENTES DE 6% Y 8% LLEVANDO A CABO OBRAS EN LA ZONA FEDERAL Y ESTRUCTURA DEL RIO GUANAJUATO.|11|017|2017|U|D|
29-17|1|3|GUERRERO|COAHUAYUTLA DE JOSE MARIA IZAZAGA|12GE2017E0029|COMISION FEDERAL DE ELECTRICIDAD|NUEVO TUNEL VERTEDOR DE LA CH INFIERNILLO|MIA.-PARTICULAR|11-MAY-17|ELEMENTOS QUE INTEGRAN EL PROYECTO: EL PROYECTO COMPRENDE LA PREPARACION DEL SITIO Y CONSTRUCCION DE UN NUEVO VERTEDOR DE 370M DE LONGITUD CON UNA SECCION PORTAL DE 16 X 18 M DE DIAMETRO QUE DESCARGA A UN CANAL A CIELO ABIERTO DE ANCHO VARIABLE (16 A 30 M) CON UNA LONGITUD DE 300 M QUE POSEE UNA  CUBETA  DEFLECTORA  AL  FINAL  DEL  MISMO  DE  30  M  DE  ANCHO,  RADIO  DE  CURVATURA  DE  45  M  Y  UN  ANGULO  DE  SALIDA  DE  30âº,  CUYA  FINALIDAD  ES  DISIPAR  LA ENERGIA DEL AGUA PARA SU REINCORPORACION AL RIO BALSAS. LA SECCION DE CONTROL DEL NUEVO VERTEDOR, UBICADA AGUAS ARRIBA DEL TUNEL, ESTA COMPUESTA POR  DOS  COMPUERTAS  PLANAS  DE  9.50  X  14.00  M.  ASIMISMO  CONTEMPLA  LA  MODIFICACION  DE  LOS  TUNELES  VERTEDORES  EXISTENTES  CONSISTENTES  EN  LA CONSTRUCCION DE DOS AIREADORES POR CADA TUNEL, LOS CUALES ESTAN COMPUESTOS POR UN ESCALON CONSTRUIDO EN EL CONCRETO DE 1 M DE PROFUNDIDAD Y 1 M DE ANCHO, UNA TRANSICION GRADUAL HASTA LLEGAR AL NIVEL DE PLANTILLA DEL TUNEL Y UNA RAMPA DE DESPEGUE DE ALTURA VARIABLE QUE VA DE LOS 20 CM EN LA BASE DE LA SECCION DEL TUNEL Y QUE VA DISMINUYENDO GRADUALMENTE HASTA DESAPARECER A â¾ PARTES DE LA SECCION. EL PROYECTO INCLUYE EL SUMINISTRO DE EQUIPOS;  ELECTROMECANICOS  Y  MATERIALES  Y  TODAS  LAS  PRUEBAS  E  INFRAESTRUCTURA  ASOCIADA.  LAS  OBRAS  TEMPORALES  COMPRENDEN  EL ALMACEN  DE AGREGADOS,  PLANTA  DE  TRITURACION  Y  DE  CONCRETO,  TALLERES,  OFICINAS  DEL  CONSTRUCTOR  Y  DE  LA  COMISION;  LAS  OBRAS  PERMANENTES  COMPRENDEN  LOS BANCOS  DE  DESPERDICIO,  BANCOS  DE  MATERIALES,  PLATAFORMA  PARA  LA  UBICACION  DE  LA  PLANTA  DE  CONCRETO,  CAMPAMENTO  Y  OFICINAS  DEL  CONTRATISTA  Y VIALIDADES DEFINITIVAS. EL PROYECTO SE DESARROLLARáEN UNA SUPERFICIE DE 50.84 HA|12|016|2017|E|0|
